"Wish List vs. Regular Order","Wish List vs. Regular Order",module,Magento_Reports
"Times Deleted","Times Deleted",module,Magento_Reports
"Index type is not valid","Index type is not valid",module,Magento_Reports
Reports,Reports,module,Magento_Reports
Never,Never,module,Magento_Reports
"Last updated: %1. To refresh last day's <a href=""%2"">statistics</a>, click <a href=""#2"" data-post=""%3"">here</a>.","Last updated: %1. To refresh last day's <a href=""%2"">statistics</a>, click <a href=""#2"" data-post=""%3"">here</a>.",module,Magento_Reports
"New Accounts Report","New Accounts Report",module,Magento_Reports
"Customers by Number of Orders","Customers by Number of Orders",module,Magento_Reports
"Order Count Report","Order Count Report",module,Magento_Reports
"Order Total Report","Order Total Report",module,Magento_Reports
"Downloads Report","Downloads Report",module,Magento_Reports
"Low Stock","Low Stock",module,Magento_Reports
"Low Stock Report","Low Stock Report",module,Magento_Reports
"Ordered Products Report","Ordered Products Report",module,Magento_Reports
"Products Most Viewed Report","Products Most Viewed Report",module,Magento_Reports
"Product Views Report","Product Views Report",module,Magento_Reports
"An error occurred while showing the product views report. Please review the log and try again.","An error occurred while showing the product views report. Please review the log and try again.",module,Magento_Reports
Review,Review,module,Magento_Reports
Reviews,Reviews,module,Magento_Reports
"Customers Report","Customers Report",module,Magento_Reports
"Customer Reviews Report","Customer Reviews Report",module,Magento_Reports
"Product Reviews Report","Product Reviews Report",module,Magento_Reports
"Product Reviews","Product Reviews",module,Magento_Reports
Details,Details,module,Magento_Reports
Sales,Sales,module,Magento_Reports
"Bestsellers Report","Bestsellers Report",module,Magento_Reports
Coupons,Coupons,module,Magento_Reports
"Coupons Report","Coupons Report",module,Magento_Reports
"Invoice Report","Invoice Report",module,Magento_Reports
"Refunds Report","Refunds Report",module,Magento_Reports
"Sales Report","Sales Report",module,Magento_Reports
"Orders Report","Orders Report",module,Magento_Reports
"Shipping Report","Shipping Report",module,Magento_Reports
"Tax Report","Tax Report",module,Magento_Reports
"Shopping Cart","Shopping Cart",module,Magento_Reports
"Abandoned Carts","Abandoned Carts",module,Magento_Reports
"Customer Shopping Carts","Customer Shopping Carts",module,Magento_Reports
"Products in Carts","Products in Carts",module,Magento_Reports
Statistics,Statistics,module,Magento_Reports
"No report code is specified.","No report code is specified.",module,Magento_Reports
"You refreshed lifetime statistics.","You refreshed lifetime statistics.",module,Magento_Reports
"We can't refresh lifetime statistics.","We can't refresh lifetime statistics.",module,Magento_Reports
"Recent statistics have been updated.","Recent statistics have been updated.",module,Magento_Reports
"We can't refresh recent statistics.","We can't refresh recent statistics.",module,Magento_Reports
"System configuration is not found for report event type ""%1""","System configuration is not found for report event type ""%1""",module,Magento_Reports
"The product type filter specified is incorrect.","The product type filter specified is incorrect.",module,Magento_Reports
"Order Taxes Report Grouped by Tax Rates","Order Taxes Report Grouped by Tax Rates",module,Magento_Reports
"Total Invoiced VS Paid Report","Total Invoiced VS Paid Report",module,Magento_Reports
"Promotion Coupons Usage Report","Promotion Coupons Usage Report",module,Magento_Reports
Bestsellers,Bestsellers,module,Magento_Reports
"Most Viewed Products Report","Most Viewed Products Report",module,Magento_Reports
"Disable Notice","Disable Notice",module,Magento_Reports
"An error occurred while showing the product views report. Please review the log and try again.","An error occurred while showing the product views report. Please review the log and try again.",module,Magento_Reports
Error,Error,module,Magento_Reports
"Show By","Show By",module,Magento_Reports
"Customers that have Wish List: %1","Customers that have Wish List: %1",module,Magento_Reports
"Number of Wish Lists: %1","Number of Wish Lists: %1",module,Magento_Reports
"Number of items bought from a Wish List: %1","Number of items bought from a Wish List: %1",module,Magento_Reports
"Number of times Wish Lists have been shared (emailed): %1","Number of times Wish Lists have been shared (emailed): %1",module,Magento_Reports
"Number of Wish List referrals: %1","Number of Wish List referrals: %1",module,Magento_Reports
"Number of Wish List conversions: %1","Number of Wish List conversions: %1",module,Magento_Reports
"Show Report For:","Show Report For:",module,Magento_Reports
"All Websites","All Websites",module,Magento_Reports
"Recently Viewed","Recently Viewed",module,Magento_Reports
"Add to Cart","Add to Cart",module,Magento_Reports
"In stock","In stock",module,Magento_Reports
"Out of stock","Out of stock",module,Magento_Reports
"Add to Wish List","Add to Wish List",module,Magento_Reports
"Add to Compare","Add to Compare",module,Magento_Reports
"Recently Compared","Recently Compared",module,Magento_Reports
"Learn More","Learn More",module,Magento_Reports
"currentPage value %1 specified is greater than the number of pages available.","currentPage value %1 specified is greater than the number of pages available.",module,Magento_ReviewGraphQl
"Creating product reviews are not currently available.","Creating product reviews are not currently available.",module,Magento_ReviewGraphQl
"Guest customers aren't allowed to add product reviews.","Guest customers aren't allowed to add product reviews.",module,Magento_ReviewGraphQl
"The current customer isn't authorized.","The current customer isn't authorized.",module,Magento_ReviewGraphQl
"currentPage value must be greater than 0.","currentPage value must be greater than 0.",module,Magento_ReviewGraphQl
"pageSize value must be greater than 0.","pageSize value must be greater than 0.",module,Magento_ReviewGraphQl
"Value must contain ""model"" property.","Value must contain ""model"" property.",module,Magento_ReviewGraphQl
"Couldn't get the product rating summary.","Couldn't get the product rating summary.",module,Magento_ReviewGraphQl
"Value must contain ""values"" property.","Value must contain ""values"" property.",module,Magento_ReviewGraphQl
"Could not find a product with SKU ""%sku""","Could not find a product with SKU ""%sku""",module,Magento_ReviewGraphQl
"Save Review","Save Review",module,Magento_Review
"New Review","New Review",module,Magento_Review
"Review Details","Review Details",module,Magento_Review
Product,Product,module,Magento_Review
"Product Rating","Product Rating",module,Magento_Review
Status,Status,module,Magento_Review
Visibility,Visibility,module,Magento_Review
Nickname,Nickname,module,Magento_Review
"Summary of Review","Summary of Review",module,Magento_Review
Review,Review,module,Magento_Review
Previous,Previous,module,Magento_Review
"Save and Previous","Save and Previous",module,Magento_Review
"Save and Next","Save and Next",module,Magento_Review
Next,Next,module,Magento_Review
"Delete Review","Delete Review",module,Magento_Review
"Are you sure you want to do this?","Are you sure you want to do this?",module,Magento_Review
"Edit Review '%1'","Edit Review '%1'",module,Magento_Review
"<a href=""%1"" onclick=""this.target='blank'"">%2 %3</a> <a href=""mailto:%4"">(%4)</a>","<a href=""%1"" onclick=""this.target='blank'"">%2 %3</a> <a href=""mailto:%4"">(%4)</a>",module,Magento_Review
Administrator,Administrator,module,Magento_Review
Guest,Guest,module,Magento_Review
Author,Author,module,Magento_Review
"Summary Rating","Summary Rating",module,Magento_Review
"Detailed Rating","Detailed Rating",module,Magento_Review
ID,ID,module,Magento_Review
Created,Created,module,Magento_Review
Title,Title,module,Magento_Review
Type,Type,module,Magento_Review
SKU,SKU,module,Magento_Review
Action,Action,module,Magento_Review
Edit,Edit,module,Magento_Review
Delete,Delete,module,Magento_Review
"Are you sure?","Are you sure?",module,Magento_Review
"Update Status","Update Status",module,Magento_Review
Customer,Customer,module,Magento_Review
"Pending Reviews of Customer `%1`","Pending Reviews of Customer `%1`",module,Magento_Review
"Pending Reviews","Pending Reviews",module,Magento_Review
"All Reviews of Customer `%1`","All Reviews of Customer `%1`",module,Magento_Review
"All Reviews of Product `%1`","All Reviews of Product `%1`",module,Magento_Review
"All Reviews","All Reviews",module,Magento_Review
Name,Name,module,Magento_Review
"Product Store Name","Product Store Name",module,Magento_Review
Price,Price,module,Magento_Review
Quantity,Quantity,module,Magento_Review
Websites,Websites,module,Magento_Review
"Manage Ratings","Manage Ratings",module,Magento_Review
"Add New Rating","Add New Rating",module,Magento_Review
"Save Rating","Save Rating",module,Magento_Review
"Delete Rating","Delete Rating",module,Magento_Review
"Edit Rating #%1","Edit Rating #%1",module,Magento_Review
"New Rating","New Rating",module,Magento_Review
"Rating Title","Rating Title",module,Magento_Review
"Default Value","Default Value",module,Magento_Review
"Rating Visibility","Rating Visibility",module,Magento_Review
"Is Active","Is Active",module,Magento_Review
"Sort Order","Sort Order",module,Magento_Review
"Rating Information","Rating Information",module,Magento_Review
